Timestamp,Temperature,Humidity,Annotation
2024-02-19 20:45:00,33.1,13.2,0
2024-02-19 20:50:00,33.0,13.1,0
2024-02-19 20:55:00,32.9,13.1,0
2024-02-19 21:00:00,32.8,12.8,0
2024-02-19 21:05:00,32.7,12.7,0
2024-02-19 21:10:00,32.7,12.6,0
2024-02-19 21:15:00,32.5,12.6,0
2024-02-19 21:20:00,32.4,12.7,0
2024-02-19 21:25:00,32.3,12.9,0
2024-02-19 21:30:00,32.2,12.6,0
2024-02-19 21:35:00,32.0,12.6,0
2024-02-19 21:40:00,31.8,12.5,0
2024-02-19 21:45:00,31.7,12.7,0
2024-02-19 21:50:00,31.5,12.3,0
2024-02-19 21:55:00,31.3,12.1,0
2024-02-19 22:00:00,31.0,12.0,0
2024-02-19 22:05:00,30.9,12.2,0
2024-02-19 22:10:00,30.7,12.1,0
2024-02-19 22:15:00,30.4,12.3,0
2024-02-19 22:20:00,30.2,12.2,0
2024-02-19 22:25:00,29.9,12.5,0
2024-02-19 22:30:00,29.7,13.2,0
2024-02-19 22:35:00,29.4,13.5,0
2024-02-19 22:40:00,29.2,13.2,0
2024-02-19 22:45:00,28.9,13.4,0
2024-02-19 22:50:00,28.6,13.7,0
2024-02-19 22:55:00,28.3,13.7,0
2024-02-19 23:00:00,28.1,13.9,0
2024-02-19 23:05:00,27.8,14.2,0
2024-02-19 23:10:00,27.5,14.4,0
2024-02-19 23:15:00,27.2,14.1,0
2024-02-19 23:20:00,26.9,13.8,0
2024-02-19 23:25:00,26.6,13.9,0
2024-02-19 23:30:00,26.3,14.1,0
2024-02-19 23:35:00,26.0,14.6,0
2024-02-19 23:40:00,25.6,15.0,0
2024-02-19 23:45:00,25.2,15.6,0
2024-02-19 23:50:00,24.9,15.5,0
2024-02-19 23:55:00,24.7,15.5,0
2024-02-20 00:05:00,24.3,14.9,0
2024-02-20 00:10:00,24.0,14.4,0
2024-02-20 00:15:00,23.9,13.9,0
2024-02-20 00:20:00,23.6,13.7,0
2024-02-20 00:25:00,23.3,13.5,0
2024-02-20 00:30:00,23.0,13.1,0
2024-02-20 00:35:00,22.7,13.0,0
2024-02-20 00:40:00,22.4,12.7,0
2024-02-20 00:45:00,22.0,12.8,0
2024-02-20 00:50:00,21.5,13.0,0
2024-02-20 00:55:00,21.1,12.9,0
2024-02-20 01:00:00,20.7,12.7,0
2024-02-20 01:05:00,20.3,12.6,0
2024-02-20 01:10:00,19.8,12.6,0
2024-02-20 01:15:00,19.5,12.5,0
2024-02-20 01:20:00,19.1,12.3,0
2024-02-20 01:25:00,18.8,12.2,0
2024-02-20 01:30:00,18.5,12.1,0
2024-02-20 01:35:00,18.2,12.0,0
2024-02-20 01:40:00,17.8,11.8,0
2024-02-20 01:45:00,17.5,11.8,0
2024-02-20 01:50:00,17.1,11.8,0
2024-02-20 01:55:00,16.7,12.0,0
2024-02-20 02:00:00,16.4,12.1,0
2024-02-20 02:05:00,16.0,12.2,0
2024-02-20 02:10:00,15.6,12.2,0
2024-02-20 02:15:00,15.2,12.3,0
2024-02-20 02:20:00,14.9,12.3,0
2024-02-20 02:25:00,14.5,12.5,0
2024-02-20 02:30:00,14.3,12.7,0
2024-02-20 02:35:00,13.9,12.9,0
2024-02-20 02:40:00,13.6,13.0,0
2024-02-20 02:45:00,13.3,13.2,0
2024-02-20 02:50:00,13.1,13.3,0
2024-02-20 02:55:00,12.8,13.3,0
2024-02-20 03:00:00,12.5,13.4,0
2024-02-20 03:05:00,12.3,13.5,0
2024-02-20 03:10:00,12.0,13.6,0
2024-02-20 03:15:00,11.7,13.8,0
2024-02-20 03:20:00,11.5,14.0,0
2024-02-20 03:25:00,11.2,14.1,0
2024-02-20 03:30:00,11.0,14.1,0
2024-02-20 03:35:00,10.7,14.1,0
2024-02-20 03:40:00,10.4,14.2,0
2024-02-20 03:45:00,10.2,14.3,0
2024-02-20 03:50:00,9.96,14.3,0
2024-02-20 03:55:00,9.69,14.5,0
2024-02-20 04:00:00,9.44,14.8,0
2024-02-20 04:05:00,9.16,14.9,0
2024-02-20 04:10:00,8.94,15.1,0
2024-02-20 04:15:00,8.68,15.0,0
2024-02-20 04:20:00,8.42,15.1,0
2024-02-20 04:25:00,8.1,15.2,0
2024-02-20 04:30:00,7.81,15.4,0
2024-02-20 04:35:00,7.62,15.5,0
2024-02-20 04:40:00,7.55,15.6,0
2024-02-20 04:45:00,7.22,15.7,0
2024-02-20 04:50:00,6.95,15.8,0
2024-02-20 04:55:00,6.72,16.0,0
2024-02-20 05:00:00,6.54,16.0,0
2024-02-20 05:05:00,6.32,16.0,0
2024-02-20 05:10:00,6.16,16.1,0
2024-02-20 05:15:00,5.92,16.2,0
2024-02-20 05:20:00,5.6,16.4,0
2024-02-20 05:25:00,5.35,16.5,0
2024-02-20 05:30:00,5.19,16.6,0
2024-02-20 05:35:00,4.98,16.7,0
2024-02-20 05:40:00,4.85,16.7,0
2024-02-20 05:45:00,4.7,16.7,0
2024-02-20 05:50:00,4.45,16.8,0
2024-02-20 05:55:00,4.26,17.0,0
2024-02-20 06:00:00,4.1,17.0,0
2024-02-20 06:05:00,3.96,17.1,0
2024-02-20 06:10:00,3.82,17.2,0
2024-02-20 06:15:00,3.69,17.4,0
2024-02-20 06:20:00,3.59,17.6,0
2024-02-20 06:25:00,3.54,18.4,0
2024-02-20 06:30:00,3.5,19.2,0
2024-02-20 06:35:00,5.59,17.6,0
2024-02-20 06:40:00,7.3,19.0,0
2024-02-20 06:45:00,8.19,20.6,0
2024-02-20 06:50:00,9.0,20.3,0
2024-02-20 06:55:00,9.7,18.8,0
2024-02-20 07:00:00,10.3,19.1,0
2024-02-20 07:05:00,10.8,17.7,0
2024-02-20 07:10:00,11.2,17.5,0
2024-02-20 07:15:00,11.9,16.6,0
2024-02-20 07:20:00,12.9,15.0,0
2024-02-20 07:25:00,14.0,13.7,0
2024-02-20 07:30:00,15.3,12.5,0
2024-02-20 07:35:00,16.6,11.5,1
2024-02-20 07:40:00,17.9,10.7,1
2024-02-20 07:45:00,19.1,10.0,1
2024-02-20 07:50:00,20.1,9.51,0
2024-02-20 07:55:00,21.1,9.1,0
2024-02-20 08:00:00,22.0,8.78,0
2024-02-20 08:05:00,22.8,8.53,0
2024-02-20 08:10:00,23.5,8.31,0
2024-02-20 08:15:00,24.1,8.08,0
2024-02-20 08:20:00,24.7,7.91,0
2024-02-20 08:25:00,25.2,7.76,0
2024-02-20 08:30:00,25.7,7.66,0
2024-02-20 08:35:00,26.1,7.59,0
2024-02-20 08:40:00,26.5,7.52,0
2024-02-20 08:45:00,26.7,7.51,0
2024-02-20 08:50:00,27.0,7.52,0
2024-02-20 08:55:00,27.2,7.55,0
2024-02-20 09:00:00,27.4,7.58,0
2024-02-20 09:05:00,27.6,7.63,0
2024-02-20 09:10:00,27.7,7.69,0
2024-02-20 09:15:00,27.8,7.76,0
2024-02-20 09:20:00,27.7,7.8,0
2024-02-20 09:25:00,27.7,7.86,0
2024-02-20 09:30:00,27.7,7.9,0
2024-02-20 09:35:00,27.6,7.93,0
2024-02-20 09:40:00,27.5,8.0,0
2024-02-20 09:45:00,27.4,8.07,0
2024-02-20 09:50:00,27.2,8.16,0
2024-02-20 09:55:00,27.0,8.23,0
2024-02-20 10:00:00,26.7,8.36,0
2024-02-20 10:05:00,26.4,8.46,0
2024-02-20 10:10:00,26.2,8.6,0
2024-02-20 10:15:00,26.0,8.74,0
2024-02-20 10:20:00,26.0,8.78,0
2024-02-20 10:25:00,25.9,8.77,0
2024-02-20 10:30:00,25.8,8.9,0
2024-02-20 10:35:00,25.7,9.04,0
2024-02-20 10:40:00,25.6,9.09,0
2024-02-20 10:45:00,25.7,9.25,0
2024-02-20 10:50:00,25.7,9.25,0
2024-02-20 10:55:00,25.6,9.24,0
2024-02-20 11:00:00,25.6,9.49,0
2024-02-20 11:05:00,25.6,9.73,0
2024-02-20 11:10:00,25.5,9.94,0
2024-02-20 11:15:00,25.4,10.2,0
2024-02-20 11:20:00,25.3,10.3,0
2024-02-20 11:25:00,25.1,10.2,0
2024-02-20 11:30:00,25.0,10.5,0
2024-02-20 11:35:00,24.8,10.6,0
2024-02-20 11:40:00,24.7,11.1,0
2024-02-20 11:45:00,24.5,10.9,0
2024-02-20 11:50:00,24.3,10.9,0
2024-02-20 11:55:00,24.1,10.8,0
2024-02-20 12:00:00,23.9,10.8,0
2024-02-20 12:05:00,23.7,10.9,0
2024-02-20 12:10:00,23.6,11.1,0
2024-02-20 12:15:00,23.5,11.3,0
2024-02-20 12:20:00,23.3,11.2,0
2024-02-20 12:25:00,23.2,11.4,0
2024-02-20 12:30:00,23.0,11.4,0
2024-02-20 12:35:00,22.8,11.4,0
2024-02-20 12:40:00,22.5,11.6,0
2024-02-20 12:45:00,22.5,11.5,0
2024-02-20 12:50:00,22.4,11.5,0
2024-02-20 12:55:00,22.1,11.5,0
2024-02-20 13:00:00,21.9,11.6,0
2024-02-20 13:05:00,21.7,11.3,0
2024-02-20 13:10:00,21.5,11.4,0
2024-02-20 13:15:00,21.3,11.6,0
2024-02-20 13:20:00,21.2,11.8,0
2024-02-20 13:25:00,21.0,11.9,0
2024-02-20 13:30:00,20.8,12.0,0
2024-02-20 13:35:00,20.7,12.6,0
2024-02-20 13:40:00,20.6,13.0,0
2024-02-20 13:45:00,20.5,13.3,0
2024-02-20 13:50:00,20.4,13.2,0
2024-02-20 13:55:00,20.2,13.2,0
2024-02-20 14:00:00,20.1,13.4,0
2024-02-20 14:05:00,20.0,13.8,0
2024-02-20 14:10:00,20.0,14.2,0
2024-02-20 14:15:00,19.9,14.1,0
2024-02-20 14:20:00,19.9,14.1,0
2024-02-20 14:25:00,20.2,13.8,0
2024-02-20 14:30:00,20.6,13.2,0
2024-02-20 14:35:00,21.0,13.0,0
2024-02-20 14:40:00,21.4,12.8,0
2024-02-20 14:45:00,21.7,13.1,1
2024-02-20 14:50:00,22.0,12.9,1
2024-02-20 14:55:00,22.4,12.3,1
2024-02-20 15:00:00,22.9,12.2,0
2024-02-20 15:05:00,23.5,11.7,0
2024-02-20 15:10:00,24.2,11.5,0
2024-02-20 15:15:00,25.0,11.5,0
2024-02-20 15:20:00,25.9,11.5,0
2024-02-20 15:25:00,26.7,11.1,0
2024-02-20 15:30:00,27.5,11.3,0
2024-02-20 15:35:00,28.3,11.3,0
2024-02-20 15:40:00,29.0,11.3,0
2024-02-20 15:45:00,29.6,11.2,0
2024-02-20 15:50:00,30.0,11.3,0
2024-02-20 15:55:00,30.3,12.2,0
2024-02-20 16:00:00,30.5,13.3,0
2024-02-20 16:05:00,30.8,15.1,0
2024-02-20 16:10:00,31.0,15.5,0
2024-02-20 16:15:00,31.3,14.5,0
2024-02-20 16:20:00,31.7,13.9,0
2024-02-20 16:25:00,32.0,13.6,0
2024-02-20 16:30:00,32.3,12.8,0
2024-02-20 16:35:00,32.6,12.2,0
2024-02-20 16:40:00,32.7,11.9,0
2024-02-20 16:45:00,32.9,11.7,0
2024-02-20 16:50:00,33.0,11.4,0
2024-02-20 16:55:00,33.0,11.2,0
2024-02-20 17:00:00,33.1,11.1,0
2024-02-20 17:05:00,33.1,11.0,0
2024-02-20 17:10:00,33.1,11.1,0
2024-02-20 17:15:00,33.1,11.4,0
2024-02-20 17:20:00,33.0,11.2,0
2024-02-20 17:25:00,32.8,11.3,0
2024-02-20 17:30:00,32.6,11.3,0
2024-02-20 17:35:00,32.5,11.5,0
2024-02-20 17:40:00,32.2,12.1,0
2024-02-20 17:45:00,31.9,12.3,0
2024-02-20 17:50:00,31.6,13.2,0
2024-02-20 17:55:00,31.4,14.4,0
2024-02-20 18:00:00,31.1,15.0,0
2024-02-20 18:05:00,30.9,15.4,0
2024-02-20 18:10:00,30.7,15.8,0
2024-02-20 18:15:00,30.5,17.3,0
2024-02-20 18:20:00,30.5,18.1,0
2024-02-20 18:25:00,30.7,16.7,0
2024-02-20 18:30:00,31.0,15.8,0
2024-02-20 18:35:00,31.0,17.2,0
2024-02-20 18:40:00,31.3,16.7,0
2024-02-20 18:45:00,31.4,15.8,0
2024-02-20 18:50:00,31.4,15.1,0
2024-02-20 18:55:00,31.4,14.7,0
2024-02-20 19:00:00,31.3,14.3,0
2024-02-20 19:05:00,31.3,17.7,0
2024-02-20 19:10:00,31.3,16.5,0
2024-02-20 19:15:00,31.3,15.5,0
2024-02-20 19:20:00,31.3,14.7,0
2024-02-20 19:25:00,31.2,14.2,0
2024-02-20 19:30:00,30.9,13.6,0
2024-02-20 19:35:00,30.6,13.5,0
2024-02-20 19:40:00,30.4,13.5,0
2024-02-20 19:45:00,30.1,13.5,0
2024-02-20 19:50:00,29.7,13.6,0
2024-02-20 19:55:00,29.4,14.0,0
2024-02-20 20:00:00,29.1,14.3,0
2024-02-20 20:05:00,28.7,14.3,0
2024-02-20 20:10:00,28.3,14.4,0
2024-02-20 20:15:00,27.9,14.7,0
2024-02-20 20:20:00,27.5,14.6,0
2024-02-20 20:25:00,27.1,14.5,0
2024-02-20 20:30:00,26.6,14.5,0
2024-02-20 20:35:00,26.2,14.5,0
2024-02-20 20:40:00,25.8,14.3,0
2024-02-20 20:45:00,25.6,14.3,0
2024-02-20 20:50:00,25.3,14.0,0
2024-02-20 20:55:00,25.0,13.7,0
2024-02-20 21:00:00,24.6,14.0,0
2024-02-20 21:05:00,24.3,13.9,0
2024-02-20 21:10:00,23.9,14.2,0
2024-02-20 21:15:00,23.4,14.7,0
2024-02-20 21:20:00,23.1,14.5,0
2024-02-20 21:25:00,22.8,13.7,0
2024-02-20 21:30:00,22.4,13.8,0
2024-02-20 21:35:00,22.2,14.3,0
2024-02-20 21:40:00,22.0,13.4,0
2024-02-20 21:45:00,21.8,13.1,0
2024-02-20 21:50:00,21.6,13.2,0
2024-02-20 21:55:00,21.4,12.8,0
2024-02-20 22:00:00,21.3,12.5,0
2024-02-20 22:05:00,21.0,13.2,0
2024-02-20 22:10:00,21.0,13.0,0
2024-02-20 22:15:00,21.2,12.9,0
2024-02-20 22:20:00,21.5,12.7,0
2024-02-20 22:25:00,21.9,12.5,0
2024-02-20 22:30:00,22.6,12.3,0
2024-02-20 22:35:00,23.4,11.7,0
2024-02-20 22:40:00,24.1,11.4,1
2024-02-20 22:45:00,24.8,11.3,1
2024-02-20 22:50:00,25.6,11.9,1
2024-02-20 22:55:00,26.4,12.4,0
2024-02-20 23:00:00,27.0,12.6,0
2024-02-20 23:05:00,27.6,13.0,0
2024-02-20 23:10:00,28.8,13.4,0
2024-02-20 23:15:00,29.6,13.5,0
2024-02-20 23:20:00,29.9,13.6,0
2024-02-20 23:25:00,30.0,14.5,0
2024-02-20 23:30:00,30.1,14.8,0
2024-02-20 23:35:00,30.1,15.2,0
2024-02-20 23:40:00,30.2,15.4,0
2024-02-20 23:45:00,30.3,15.5,0
2024-02-20 23:50:00,30.4,15.4,0
2024-02-20 23:55:00,30.6,15.1,0
2024-02-21 00:05:00,30.9,14.3,0
2024-02-21 00:10:00,31.2,13.6,0
2024-02-21 00:15:00,31.3,13.1,0
2024-02-21 00:20:00,31.5,12.8,0
2024-02-21 00:25:00,31.7,12.6,0
2024-02-21 00:30:00,31.9,12.3,0
2024-02-21 00:35:00,32.0,12.1,0
2024-02-21 00:40:00,32.2,11.9,0
2024-02-21 00:45:00,32.3,11.8,0
2024-02-21 00:50:00,32.4,11.8,0
2024-02-21 00:55:00,32.5,11.6,0
2024-02-21 01:00:00,32.6,11.5,0
2024-02-21 01:05:00,32.7,11.4,0
2024-02-21 01:10:00,32.8,11.4,0
2024-02-21 01:15:00,32.9,11.2,0
2024-02-21 01:20:00,33.0,11.1,0
2024-02-21 01:25:00,33.1,11.3,0
2024-02-21 01:30:00,33.2,11.3,0
2024-02-21 01:35:00,33.3,11.0,0
2024-02-21 01:40:00,33.4,10.9,0
2024-02-21 01:45:00,33.4,10.9,0
2024-02-21 01:50:00,33.4,10.9,0
2024-02-21 01:55:00,33.5,10.8,0
2024-02-21 02:00:00,33.5,10.8,0
2024-02-21 02:05:00,33.5,10.8,0
2024-02-21 02:10:00,33.6,10.8,0
2024-02-21 02:15:00,33.6,10.9,0
2024-02-21 02:20:00,33.6,11.0,0
2024-02-21 02:25:00,33.6,10.9,0
2024-02-21 02:30:00,33.6,10.8,0
2024-02-21 02:35:00,33.6,10.7,0
2024-02-21 02:40:00,33.5,10.7,0
2024-02-21 02:45:00,33.5,10.7,0
2024-02-21 02:50:00,33.4,10.7,0
2024-02-21 02:55:00,33.4,11.0,0
2024-02-21 03:00:00,33.4,11.0,0
2024-02-21 03:05:00,33.3,10.9,0
2024-02-21 03:10:00,33.2,10.7,0
2024-02-21 03:15:00,33.1,10.6,0
2024-02-21 03:20:00,33.0,10.5,0
2024-02-21 03:25:00,32.9,10.6,0
2024-02-21 03:30:00,32.8,10.8,0
2024-02-21 03:35:00,32.7,10.8,0
2024-02-21 03:40:00,32.6,10.8,0
2024-02-21 03:45:00,32.6,10.9,0
2024-02-21 03:50:00,32.5,10.8,0
2024-02-21 03:55:00,32.3,10.8,0
2024-02-21 04:00:00,32.2,10.7,0
2024-02-21 04:05:00,32.0,10.6,0
2024-02-21 04:10:00,31.9,10.5,0
2024-02-21 04:15:00,31.7,10.6,0
2024-02-21 04:20:00,31.5,10.6,0
2024-02-21 04:25:00,31.4,10.6,0
2024-02-21 04:30:00,31.2,10.5,0
2024-02-21 04:35:00,31.0,10.5,0
2024-02-21 04:40:00,30.9,10.5,0
2024-02-21 04:45:00,30.7,10.5,0
2024-02-21 04:50:00,30.5,10.5,0
2024-02-21 04:55:00,30.3,10.7,0
2024-02-21 05:00:00,30.0,10.6,0
2024-02-21 05:05:00,29.7,10.6,0
2024-02-21 05:10:00,29.4,10.6,0
2024-02-21 05:15:00,29.1,10.8,0
2024-02-21 05:20:00,28.9,10.7,0
2024-02-21 05:25:00,28.6,10.7,0
2024-02-21 05:30:00,28.4,10.7,0
2024-02-21 05:35:00,28.1,10.7,0
2024-02-21 05:40:00,27.8,10.7,0
2024-02-21 05:45:00,27.6,10.8,0
2024-02-21 05:50:00,27.3,10.9,0
2024-02-21 05:55:00,26.9,10.7,0
2024-02-21 06:00:00,26.6,10.7,0
2024-02-21 06:05:00,26.3,10.6,0
2024-02-21 06:10:00,25.8,10.6,0
2024-02-21 06:15:00,25.4,10.6,0
2024-02-21 06:20:00,25.1,10.5,0
2024-02-21 06:25:00,24.8,10.7,0
2024-02-21 06:30:00,24.4,10.5,0
2024-02-21 06:35:00,24.2,10.4,0
2024-02-21 06:40:00,23.9,10.3,0
2024-02-21 06:45:00,23.7,10.2,0
2024-02-21 06:50:00,23.5,10.3,0
2024-02-21 06:55:00,23.3,10.2,0
2024-02-21 07:00:00,23.0,10.1,0
2024-02-21 07:05:00,22.7,10.0,0
2024-02-21 07:10:00,22.4,10.1,0
2024-02-21 07:15:00,22.1,10.2,0
2024-02-21 07:20:00,21.7,10.4,0
2024-02-21 07:25:00,21.3,10.4,0
2024-02-21 07:30:00,20.9,10.5,0
2024-02-21 07:35:00,20.5,10.4,0
2024-02-21 07:40:00,20.1,11.0,0
2024-02-21 07:45:00,19.7,11.5,0
2024-02-21 07:50:00,19.3,11.7,0
2024-02-21 07:55:00,19.0,11.3,0
2024-02-21 08:00:00,18.7,11.4,0
2024-02-21 08:05:00,18.3,11.0,0
2024-02-21 08:10:00,18.0,12.1,0
2024-02-21 08:15:00,17.7,13.3,0
2024-02-21 08:20:00,17.6,12.8,0
2024-02-21 08:25:00,17.3,13.0,0
2024-02-21 08:30:00,17.3,12.3,0
2024-02-21 08:35:00,17.3,11.7,0
2024-02-21 08:40:00,17.3,11.5,0
2024-02-21 08:45:00,17.3,11.1,0
2024-02-21 08:50:00,17.4,10.8,0
2024-02-21 08:55:00,17.5,10.7,0
2024-02-21 09:00:00,17.7,10.6,0
2024-02-21 09:05:00,18.2,10.5,1
2024-02-21 09:10:00,19.0,10.3,1
2024-02-21 09:15:00,20.0,10.0,1
2024-02-21 09:20:00,21.1,9.63,0
2024-02-21 09:25:00,22.3,9.28,0
2024-02-21 09:30:00,23.6,8.97,0
2024-02-21 09:35:00,24.7,8.68,0
2024-02-21 09:40:00,25.9,8.43,0
2024-02-21 09:45:00,26.9,8.29,0
2024-02-21 09:50:00,27.9,8.16,0
2024-02-21 09:55:00,28.9,8.07,0
2024-02-21 10:00:00,29.8,7.96,0
2024-02-21 10:05:00,30.7,7.9,0
2024-02-21 10:10:00,31.6,7.89,0
